아파트ID,아파트명,지번주소,위도,경도,세대수,임대수,동수,주차대수,용적률,건폐율,건설사
9260,월드,서울시 송파구 석촌동 297-28,37.501121,127.10972,17,0,1,17,246,48,월드공영 (주)
103929,은성,서울시 송파구 석촌동 227-11,37.499213,127.09944,11,0,1,11,236,51,(주)제이오건설
3751,잠실한솔,서울시 송파구 석촌동 285,37.50358,127.10439,393,0,7,423,336,26,한솔건설주식회사
135569,청솔레이크,서울시 송파구 석촌동 164,37.505918,127.102525,10,0,1,11,277,58,이앤시종합건설(주)
108965,현대,서울시 송파구 석촌동 226-2,37.499109,127.099916,18,0,1,18,274,59,정도토건(주)
615,가락삼익맨숀,서울시 송파구 송파동 166,37.504228,127.12045,936,0,14,1964,179,0,삼익산업개발(주)
11226,각산,서울시 송파구 송파동 173-1,37.502102,127.116856,12,0,1,15,344,34,각산건설(주)
22352,경남레이크파크,서울시 송파구 송파동 32-1,37.509741,127.105749,36,0,1,38,678,59,경남기업(주)
102194,경일,서울시 송파구 송파동 139-4,37.508203,127.114488,16,0,1,16,271,48,삼무에스씨(주)
9529,노보빌,서울시 송파구 송파동 180-7,37.50081,127.11513,19,0,1,50,280,34,동우건설
132250,더헤리움(도시형),서울시 송파구 송파동 150-1,37.50636,127.1165,29,0,3,26,196,54,선길종합건설주식회사
131091,"동광팰리스(136-16,도시형)",서울시 송파구 송파동 136-16,37.509115,127.113103,58,0,3,32,199,55,(주)디케이건설
125815,"동광팰리스(143-1,도시형)",서울시 송파구 송파동 143-1,37.507406,127.115992,29,0,2,15,199,57,(주)현성종합건설
131664,"동광팰리스(86-1,도시형)",서울시 송파구 송파동 86-1,37.505429,127.109309,20,0,1,11,359,59,(주)정운개발
103139,래미안송파파인탑,서울시 송파구 송파동 243,37.502712,127.120027,794,25,9,978,253,20,삼성물산(주)
17295,레이크해모로,서울시 송파구 송파동 58-4,37.511421,127.108749,75,0,1,110,399,59,(주)한진중공업
614,미성맨션,서울시 송파구 송파동 161,37.506013,127.119344,378,0,5,567,178,0,
135850,밸류SL더힐(도시형),서울시 송파구 송파동 102-20,37.503057,127.114005,19,0,1,10,184,59,(주) 밸류개발
141376,샛별팰리스(도시형),서울시 송파구 송파동 103-21,37.502873,127.11319,10,0,1,4,213,59,(주)상원티에스
616,성지,서울시 송파구 송파동 171,37.500123,127.117219,298,0,2,238,0,0,성지
9731,송정,서울시 송파구 송파동 187-5,37.49957,127.114398,17,0,1,19,293,53,엘림종합건설(주)
11809,송파,서울시 송파구 송파동 194-1,37.50044,127.112725,30,0,1,37,249,53,(주)힐탑건설
9171,송파KCC,서울시 송파구 송파동 164,37.503062,127.11749,106,0,1,111,267,24,금강종합건설 (주)
9473,송파SK,서울시 송파구 송파동 170,37.500463,127.118154,71,0,1,83,294,26,에스케이건설(주)
3431,송파삼성래미안,서울시 송파구 송파동 162,37.504744,127.118295,845,0,13,1382,290,21,삼성물산(주)
104681,송파석촌역한양LEEPS(도시형),서울시 송파구 송파동 95-7,37.503406,127.110496,64,0,1,18,199,59,(주)한양건설
144234,송파역마에스트로,서울시 송파구 송파동 186-3,37.499201,127.11394,50,0,1,40,211,49,주식회사 한미글로벌이엔씨
143258,에스아이팰리스레이크잠실,서울시 송파구 송파동 85,37.505803,127.109284,27,0,1,18,359,59,(주)태진종합건설
24039,에스탑(118-2),서울시 송파구 송파동 118-2,37.5071,127.112827,18,0,1,26,295,51,에스탑종합건설(주)
133304,에스탑(20-10),서울시 송파구 송파동 20-10,37.507842,127.109657,10,0,1,12,234,48,에스탑종합건설(주)
12950,여흥레이크빌,서울시 송파구 송파동 31,37.510423,127.106567,50,0,1,91,697,36,여흥토건(주)
107520,온누리,서울시 송파구 송파동 132-4,37.507505,127.111601,17,0,1,17,295,59,온누리종합건설(주)
14095,위례캐슬빌,서울시 송파구 송파동 104-1,37.50379,127.11359,12,0,1,16,299,55,(주)에스피건설
129883,이움레이크,서울시 송파구 송파동 58-14,37.511288,127.107854,16,0,1,12,399,59,지산종합건설(주)
12827,잠실대우레이크월드,서울시 송파구 송파동 58-1,37.511607,127.108329,69,0,1,181,698,55,(주)대우건설
22805,잠실아르누보팰리스,서울시 송파구 송파동 7-1,37.509203,127.104896,53,0,1,122,399,33,삼환기업주식회사
125621,트윈레이크팰리스빌(도시형),서울시 송파구 송파동 58-15,37.511134,127.107694,29,0,2,19,399,53,
383,한양1차,서울시 송파구 송파동 119,37.505977,127.114503,576,0,6,748,157,0,한양
618,한양2차,서울시 송파구 송파동 151,37.505232,127.116016,744,0,10,744,165,0,한양
107755,한양파크뷰2,서울시 송파구 송파동 100,37.503571,127.115651,12,0,1,15,294,51,(주)가하건설
124264,한영해시안,서울시 송파구 송파동 167-1,37.503194,127.119016,27,0,1,24,249,48,한영건설(주)
619,현대,서울시 송파구 송파동 163-14,37.503266,127.118222,243,0,2,245,0,0,(주)현대건설
22351,현대레이크빌,서울시 송파구 송파동 31-2,37.510751,127.107007,44,0,1,48,679,57,현대건설주식회사
129971,"현진빌리지(128-6,도시형)",서울시 송파구 송파동 128-6,37.507372,127.114035,10,0,1,8,199,59,(주)양지산업
12105,호수,서울시 송파구 송파동 38,37.510149,127.10847,15,0,1,13,299,57,영림종합건설(주)
617,호수임광,서울시 송파구 송파동 33,37.510348,127.107484,227,0,2,231,313,37,(주)임광토건
22441,홍익봄마을,서울시 송파구 송파동 173-12,37.501807,127.115876,43,0,1,47,249,25,홍익주택종합건설(주)
13843,힐스빌,서울시 송파구 송파동 104,37.503969,127.113452,19,0,1,16,293,59,대한건설
12743,더샵스타리버,서울시 송파구 신천동 11-8,37.517678,127.104422,189,0,2,538,589,34,(주)포스코건설
12951,롯데캐슬골드,서울시 송파구 신천동 7-18,37.514576,127.100601,400,0,2,1524,646,46,롯데건설(주)
620,미성,서울시 송파구 신천동 17-6,37.517448,127.1062,1230,0,9,2091,0,0,라이프주택개발(주)
3752,"웰리스타워,삼성웰리스",서울시 송파구 신천동 7-17,37.515268,127.099555,60,0,1,222,848,48,삼성물산(주)
26774,잠실더샵스타파크,서울시 송파구 신천동 7-14,37.516948,127.102055,213,0,3,801,591,38,주식회사 포스코건설
8972,잠실시그마타워,서울시 송파구 신천동 7-19,37.514652,127.102297,84,0,1,348,921,47,한라건설(주)
3035,잠실아이스페이스,서울시 송파구 신천동 11-10,37.516839,127.105484,84,0,1,225,1062,51,현대산업개발주식회사
102616,잠실푸르지오월드마크,서울시 송파구 신천동 11-4,37.517464,127.103519,288,0,2,506,598,38,주식회사 대우건설
389,장미1차,서울시 송파구 신천동 7,37.519003,127.098636,2100,0,21,2100,184,0,라이프주택
3754,장미2차,서울시 송파구 신천동 11,37.520404,127.102681,1302,0,10,1302,0,0,라이프주택
622,장미3차,서울시 송파구 신천동 11,37.518535,127.103404,120,0,2,0,0,0,라이프주택
623,진주,서울시 송파구 신천동 20-4,37.519145,127.111305,1507,0,16,0,0,0,라이프주택
1284,크로바,서울시 송파구 신천동 17-6,37.516403,127.107434,120,0,2,264,0,0,라이프주택
22675,파크리오,서울시 송파구 신천동 17,37.521278,127.108677,6864,0,66,9766,283,14,현대건설(주)외 5
393,한신잠실코아,서울시 송파구 신천동 11-9,37.516822,127.10442,493,0,1,455,390,29,한신공영
3753,현대타워,서울시 송파구 신천동 7-28,37.51514,127.102427,55,0,1,207,45,54,현대건설(주)
629,가락상아,서울시 송파구 오금동 166,37.498756,127.13585,226,0,3,226,178,0,
631,가락우창,서울시 송파구 오금동 164,37.499376,127.136895,264,0,4,264,180,0,우창건설
101229,광남캐스빌,서울시 송파구 오금동 113-2,37.50155,127.142163,18,0,1,23,249,40,광남건설(주)
113142,그랑밸리(119-27),서울시 송파구 오금동 119-27,37.503277,127.139327,18,0,1,16,199,28,(주)동아
139910,"그랑밸리(131-9,도시형)",서울시 송파구 오금동 131-9,37.502406,127.139155,20,0,2,16,199,52,비금종합건설주식회사
112628,그랑밸리(64),서울시 송파구 오금동 64,37.502394,127.134349,10,0,1,10,198,52,주식회사세이코하우징
125967,그랑밸리(도시형),서울시 송파구 오금동 39-4,37.506085,127.128925,10,0,1,8,199,52,마루종합건설(주)
104729,금성리치몬드,서울시 송파구 오금동 85-4,37.505485,127.134359,12,0,1,12,254,53,위성종합건설(주)
23150,노블레스카운티,서울시 송파구 오금동 4-7,37.50943,127.13261,17,0,1,33,295,40,국토실업주식회사
138966,노블하우스,서울시 송파구 오금동 9-7,37.509895,127.130549,10,0,1,15,215,51,(주)오스빌건설
128195,다빈치힐(도시형),서울시 송파구 오금동 130,37.502639,127.138838,65,0,1,45,249,49,경지건설(주)
122521,다성이즈빌,서울시 송파구 오금동 119-5,37.504032,127.140081,19,0,1,21,269,46,다성건설(주)
14252,다성이즈빌클래식,서울시 송파구 오금동 75,37.504875,127.135995,19,0,1,43,287,50,다성건설(주)
8577,다성파크뷰,서울시 송파구 오금동 26-3,37.506984,127.131175,32,0,1,32,282,36,다성건설(주)
626,대림,서울시 송파구 오금동 2,37.510561,127.129189,749,0,7,765,210,0,대림산업
138362,대산리버빌(도시형),서울시 송파구 오금동 134-9,37.500518,127.141813,10,0,1,7,240,46,미산종합건설주식회사
9361,대영공원,서울시 송파구 오금동 54-4,37.501835,127.131913,18,0,1,12,238,31,복진종합건설(주)
141001,더뷰21,서울시 송파구 오금동 130-3,37.503136,127.138557,21,0,1,19,249,49,서윤종합건설(주)
119042,로얄파크(도시형),서울시 송파구 오금동 52-4,37.504233,127.133899,15,0,1,9,199,59,성현토건(주)
12922,르네상스빌,서울시 송파구 오금동 45,37.503509,127.126702,54,0,1,225,694,55,삼부토건(주)
124145,마나하임,서울시 송파구 오금동 80-13,37.505504,127.133015,12,0,1,8,249,38,강토종합건설
22217,매그놀리아,서울시 송파구 오금동 81-2,37.506399,127.132516,31,0,2,34,0,0,유성종합건설(주)
14468,명성,서울시 송파구 오금동 118-23,37.504025,127.140585,19,0,1,23,285,59,부영이엔지 유청
107948,뮤즈빌,서울시 송파구 오금동 49-3,37.503516,127.128941,12,0,1,11,276,54,보양종합건설(주)
125739,미소,서울시 송파구 오금동 134-29,37.501279,127.141564,12,0,1,13,257,47,(주)우인건설
125078,미하우스(도시형),서울시 송파구 오금동 76-6,37.504951,127.135706,20,0,2,16,199,51,(주)우형종합건설
627,삼성,서울시 송파구 오금동 160,37.496321,127.139294,215,0,2,200,207,22,
128896,삼정하우스(도시형),서울시 송파구 오금동 120-30,37.50423,127.138932,10,0,1,8,249,49,주식회사화영케이종합건설
628,상아2차,서울시 송파구 오금동 165,37.497996,127.13673,750,0,6,0,249,22,동성건설(주)
125361,상지아트빌(도시형),서울시 송파구 오금동 83-11,37.506198,127.133435,14,0,1,11,179,50,주식회사선화종합건설
108056,성우리빙타워,서울시 송파구 오금동 130-7,37.50296,127.139093,16,0,1,9,297,54,(주)구암종합건설
114947,송파두산위브,서울시 송파구 오금동 135,37.500541,127.141082,269,0,2,283,386,31,두산건설(주)
115869,송파레미니스1단지,서울시 송파구 오금동 616,37.507848,127.135386,575,409,5,612,218,16,"한신공영(주), 한양산업개발(주)"
118141,송파레미니스2단지,서울시 송파구 오금동 617,37.506343,127.138015,818,580,7,886,216,16,"한신공영(주), 한양산업개발(주)"
114818,송파호반베르디움더퍼스트,서울시 송파구 오금동 619,37.506041,127.140103,220,0,3,400,223,18,"(주)호반건설,(주)호반건설산업"
127493,숨결82(도시형),서울시 송파구 오금동 82-9,37.506266,127.133037,14,0,1,11,187,54,(주)지앤지산업
630,아남,서울시 송파구 오금동 67,37.502921,127.13613,299,0,2,448,373,0,
26692,아키스,서울시 송파구 오금동 80-14,37.505431,127.133217,12,0,1,10,76,54,(주)아키스종합건설
137589,에스아이팰리스(도시형),서울시 송파구 오금동 1-6,37.510678,127.127824,60,0,1,59,359,50,(주)이엔건설
122851,에일린하우스(도시형),서울시 송파구 오금동 39-5,37.505941,127.128775,20,0,2,17,196,57,명보종합건설주식회사
117840,엘리시움,서울시 송파구 오금동 26-2,37.507089,127.130809,29,0,1,29,199,26,(주)장산종합건설
3755,영풍,서울시 송파구 오금동 133-16,37.501578,127.141088,44,0,1,59,336,49,영풍산업
105731,오금그랑밸리,서울시 송파구 오금동 71-8,37.503256,127.134023,12,0,1,12,276,59,(주)강남종합건설
9327,오금반석블레스빌,서울시 송파구 오금동 55-8,37.501554,127.132877,87,0,1,97,299,27,(주)반석종합건설
14240,오금쌍용스윗닷홈1차,서울시 송파구 오금동 29,37.50802,127.13076,110,0,2,126,270,29,남광토건
14472,오금쌍용스윗닷홈2차,서울시 송파구 오금동 30-2,37.507152,127.132032,58,0,2,109,0,0,남광토건(주)
104145,오금쌍용스윗닷홈401동,서울시 송파구 오금동 31-2,37.506611,127.13188,15,0,1,35,298,24,남광토건(주)
11973,오금아르미안,서울시 송파구 오금동 69-9,37.503752,127.135238,19,0,1,18,243,59,(주)재야건설
3756,오금우방,서울시 송파구 오금동 138,37.501604,127.139651,196,0,3,231,359,33,(주)우방
26300,올림픽파크센트레빌,서울시 송파구 오금동 615,37.510327,127.127561,121,0,3,183,438,54,동부건설(주)
9559,우송그린,서울시 송파구 오금동 76,37.505776,127.136052,18,0,1,16,246,41,학산산업개발(주)
139489,우영채움빌,서울시 송파구 오금동 146-3,37.499145,127.140396,16,0,2,14,0,0,대산종합건설(주)
121671,중앙클래식하우스(도시형),서울시 송파구 오금동 32,37.506105,127.130914,28,0,3,22,249,49,(주)우형종합건설
116907,진성,서울시 송파구 오금동 55-3,37.502127,127.132651,10,0,1,0,0,0,
27110,한두리,서울시 송파구 오금동 114-29,37.50243,127.14048,19,0,1,15,299,59,(주)오스빌건설
126162,한두리타워(도시형),서울시 송파구 오금동 121-6,37.503846,127.13819,20,0,1,14,249,46,(주)한두리종합건설
632,"현대2,3,4차",서울시 송파구 오금동 43,37.505429,127.126815,1316,0,21,1316,177,0,현대산업개발(주)
633,현대백조,서울시 송파구 오금동 11,37.509087,127.129216,438,153,2,438,0,0,현대건설(주)
125353,현대씨티빌,서울시 송파구 오금동 113-4,37.501443,127.141962,6,0,1,3,296,59,국토실업(주)
125916,현대하이츠(도시형),서울시 송파구 오금동 47-2,37.503888,127.128346,9,0,1,8,198,53,(주)금화하이텍
9864,혜성공원,서울시 송파구 오금동 54-1,37.501969,127.132013,19,0,1,14,269,30,복진종합건설주식회사
124549,NS파인트리(도시형),서울시 송파구 잠실동 183-12,37.510932,127.08366,48,0,1,76,799,59,(주)한울종합건설
12236,갤러리아팰리스,서울시 송파구 잠실동 40,37.511219,127.093979,741,0,3,935,799,34,"(주)한화건설,삼성물산(주)"
124870,굿피플잠실(도시형),서울시 송파구 잠실동 250-7,37.505122,127.088094,25,0,1,13,359,59,(주)제이에스굳피플
136703,다올77(도시형),서울시 송파구 잠실동 249-14,37.505228,127.087712,10,0,1,5,348,59,(주)빌텍종합건설
112309,더큐비(도시형),서울시 송파구 잠실동 251-13,37.505635,127.088527,16,0,1,4,357,59,(주)미래씨엔알
123486,뜨레피움1차(도시형),서울시 송파구 잠실동 336-8,37.50387,127.087319,24,0,1,17,349,59,청호건설
127652,뜨레피움2차,서울시 송파구 잠실동 250,37.505096,127.086779,24,0,1,13,359,59,청호건설(주)
15011,레이크팰리스,서울시 송파구 잠실동 44,37.509505,127.094973,2678,0,35,4113,273,14,삼성물산(주)
22746,리센츠,서울시 송파구 잠실동 22,37.513251,127.08675,5563,0,65,7876,275,15,(주)대우건설외3
118504,리움캐슬,서울시 송파구 잠실동 243-27,37.507032,127.089147,10,0,1,5,195,59,도시콘스트럭숀(주)
118346,소미골드라인(도시형),서울시 송파구 잠실동 251-11,37.505386,127.088359,21,0,1,12,358,57,주식회사거람종합건설
635,아시아선수촌,서울시 송파구 잠실동 86,37.507849,127.076641,1356,0,18,1492,152,0,"우성건설,신성건설"
137257,앙시레이크타워(도시형),서울시 송파구 잠실동 305,37.505341,127.078252,56,0,1,39,326,48,(주)이안알앤씨
12861,"우성1,2,3차",서울시 송파구 잠실동 101-1,37.506685,127.07294,1842,0,26,1842,0,0,우성건설
637,우성4차,서울시 송파구 잠실동 320,37.503204,127.082868,555,0,7,277,194,0,우성건설
